full_name,place_id,google_name,address,phone,lat,lon,cuisine_keyword,image_url,grid_id,rating,review_count,price_level,opening_hour,wheelchair_friendly,inspection_date,inspection_grade,cuisine_type,amenities
"Mimis Restaurant & Bar, 984 Second Avenue",ChIJucrMu-NYwokRzSk_xQa9Ck4,Mimi's Restaurant and Piano Bar,"984 2nd Ave, New York, NY 10022, USA",(+1) 212-688-4692,40.756216898717,-73.967528807602,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pianobars', 'title': 'Piano Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/uheukkWqRTMjPDhHoRW2ow/o.jpg,M-0398,4.1,889.0,$$,"{'Monday': ['12:00–01:00'], 'Tuesday': ['12:00–02:00'], 'Wednesday': ['12:00–02:00'], 'Thursday': ['12:00–02:00'], 'Friday': ['12:00–02:00'], 'Saturday': ['13:00–02:00'], 'Sunday': ['17:00–00:00']}",0.0,2024-06-20,A,Italian,
"Griffis Faculty Club, 521 East 68 Street",ChIJBSZVvcNYwokRV7_ghSBPvyM,Griffis Faculty Club Inc,"521 E 68th St, New York, NY 10065, USA",(+1) 646-962-3939,40.764156112386,-73.955283592822,,,M-0483,4.0,19.0,,,0.0,2025-02-07,A,American,
"Cafe Fiorello, 1900 Broadway",ChIJs4mykPVYwokRfQShiIGQbqE,Cafe Fiorello,"1900 Broadway, New York, NY 10023, USA",(+1) 212-595-5330,40.771511149198,-73.982150446461,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American'}]",https://s3-media1.fl.yelpcdn.com/bphoto/ic--lZ4I95OGGGxJdFEgXg/o.jpg,M-0536,4.4,2142.0,$$$,"{'Monday': ['12:00–22:00'], 'Tuesday': ['12:00–23:00'], 'Wednesday': ['12:00–23:00'], 'Thursday': ['12:00–23:00'], 'Friday': ['12:00–23:30'], 'Saturday': ['10:00–23:30'], 'Sunday': ['10:00–22:00']}",0.0,2025-02-03,A,Italian,
"Elephant & Castle, 68 Greenwich Avenue",ChIJM0rq2JVZwokRDlxoPRqwCWs,Elephant & Castle,"68 Greenwich Ave, New York, NY 10011, USA",(+1) 212-243-1400,40.736313732048,-74.000941800769,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",https://s3-media3.fl.yelpcdn.com/bphoto/eH34IZ4ZLLGz3ZpXyWnNyQ/o.jpg,M-0241,4.4,495.0,$$,"{'Monday': [], 'Tuesday': ['15:00 - 22:00'], 'Wednesday': ['15:00 - 22:00'], 'Thursday': ['15:00 - 22:00'], 'Friday': ['15:00 - 22:00'], 'Saturday': ['10:30 - 22:00'], 'Sunday': ['10:30 - 22:00']}",0.0,2023-11-28,A,American,"['delivery', 'dine_in', 'reservable', 'serves_beer', 'serves_breakfast', 'serves_brunch', 'serves_dinner', 'serves_lunch', 'serves_wine', 'takeout']"
"Oyster Bar, 0 Grand Central Terminal",ChIJR9legAFZwokRa1s5gcFXPZw,Grand Central Oyster Bar,"89 E 42nd St, New York, NY 10017, USA",(+1) 212-490-6650,40.752513822619,-73.977304639681,"[{'alias': 'seafood', 'title': 'Seafood'}]",https://s3-media2.fl.yelpcdn.com/bphoto/WLXErsZ30la7j8HNFRXD1g/o.jpg,M-0356,4.2,4323.0,$$$,"{'Monday': ['11:30–21:30'], 'Tuesday': ['11:30–21:30'], 'Wednesday': ['11:30–21:30'], 'Thursday': ['11:30–21:30'], 'Friday': ['11:30–21:30'], 'Saturday': [], 'Sunday': []}",0.0,2024-01-18,A,Seafood,
"Cherry Tavern, 441 East 6 Street",ChIJc2yQSp1ZwokRjcWYA96Gmzg,Cherry Tavern,"441 E 6th St, New York, NY 10009, USA",(+1) 212-777-1448,40.72599520843,-73.985196904415,,,M-0188,4.4,156.0,,"{'Monday': [], 'Tuesday': ['18:00–04:00'], 'Wednesday': ['18:00–04:00'], 'Thursday': ['18:00–04:00'], 'Friday': ['18:00–04:00'], 'Saturday': ['18:00–04:00'], 'Sunday': ['18:00–04:00']}",0.0,2025-01-07,A,Bottled Beverages,
"Red Flame Diner, 67 West 44 Street",ChIJs5kQ9P9YwokR0-5r5j2SiR4,The Red Flame,"67 W 44th St, New York, NY 10036, USA",(+1) 212-869-3965,40.755627203336,-73.981938150269,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'soup', 'title': 'Soup'}]",https://s3-media1.fl.yelpcdn.com/bphoto/21UrDBmTeotJGbna80WfHQ/o.jpg,M-0393,4.2,3153.0,$$,"{'Monday': ['06:00–23:00'], 'Tuesday': ['06:00–23:00'], 'Wednesday': ['06:00–23:00'], 'Thursday': ['06:00–23:00'], 'Friday': ['06:00–23:00'], 'Saturday': ['06:00–23:00'], 'Sunday': ['06:00–23:00']}",0.0,2025-01-13,A,American,
"Maggie'S Place, 21 East 47 Street",ChIJXWx8eP5YwokRCclAhRLMks0,Maggie's Place,"21 E 47th St, New York, NY 10017, USA",(+1) 212-753-5757,40.75615887998,-73.977386411729,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",https://s3-media4.fl.yelpcdn.com/bphoto/lxnIraxt6HnLaE1EYyuCtg/o.jpg,M-0394,4.4,706.0,$$,"{'Monday': ['11:30–00:00'], 'Tuesday': ['11:30–00:30'], 'Wednesday': ['11:30–00:30'], 'Thursday': ['11:30–00:30'], 'Friday': ['11:30–00:30'], 'Saturday': ['11:30–20:00'], 'Sunday': ['11:30–20:00']}",0.0,2024-07-16,A,American,
"Brady'S Bar, 1583 2 Avenue",ChIJwXsOq75YwokR-a3vffsB8gM,Brady's,"1583 2nd Ave, New York, NY 10028, USA",(+1) 212-861-6070,40.775433620871,-73.953532090009,,,M-0584,4.4,320.0,,"{'Monday': ['16:00–04:00'], 'Tuesday': ['16:00–04:00'], 'Wednesday': ['16:00–04:00'], 'Thursday': ['16:00–04:00'], 'Friday': ['14:00–04:00'], 'Saturday': ['12:00–04:00'], 'Sunday': ['12:00–04:00']}",0.0,2024-08-28,A,American,
"Jimmy'S Corner, 140 West 44 Street",ChIJqz-3FVVYwokRo_z9ZJDCM3g,Jimmy's Corner,"140 W 44th St, New York, NY 10036, USA",(+1) 212-221-9510,40.756612923674,-73.984331004337,,,M-0392,4.6,2008.0,,"{'Monday': ['11:30–02:00'], 'Tuesday': ['11:30–02:00'], 'Wednesday': ['11:30–02:00'], 'Thursday': ['11:30–04:00'], 'Friday': ['11:30–04:00'], 'Saturday': ['12:30–04:00'], 'Sunday': ['16:00–02:00']}",0.0,2025-02-24,A,American,
"Il Cortile Restaurant, 123 Mulberry Street",ChIJOQ8A1IlZwokRd4ZMRvOMQ3o,IL Cortile,"125 Mulberry St #4603, New York, NY 10013, USA",(+1) 212-226-6060,40.717890850638,-73.99810609883,"[{'alias': 'italian', 'title': 'Italian'}]",https://s3-media2.fl.yelpcdn.com/bphoto/Q66jL35rLYh2mvWXnp7rYw/o.jpg,M-0124,4.3,2196.0,$$$,"{'Monday': ['17:00–22:00'], 'Tuesday': [], 'Wednesday': ['17:00–22:00'], 'Thursday': ['17:00–22:00'], 'Friday': ['16:00–23:00'], 'Saturday': ['12:00–23:00'], 'Sunday': ['13:00–22:00']}",0.0,2023-08-31,A,Italian,
"Maries Crisis Cafe, 59 Grove Street",ChIJIWNZgJNZwokRsOATqnluSIk,Marie's Crisis Café,"59 Grove St, New York, NY 10014, USA",(+1) 212-243-9323,40.733135251667,-74.003287124204,,,M-0227,4.5,1238.0,,"{'Monday': ['16:00–04:00'], 'Tuesday': ['16:00–04:00'], 'Wednesday': ['16:00–04:00'], 'Thursday': ['16:00–04:00'], 'Friday': ['16:00–04:00'], 'Saturday': ['16:00–04:00'], 'Sunday': ['16:00–04:00']}",0.0,2023-06-04,A,Bottled Beverages,
"Cafe Riazor, 245 West 16 Street",ChIJG220KbxZwokRHjswHYJpZb8,Café Riazor,"245 W 16th St, New York, NY 10011, USA",(+1) 212-727-2132,40.740439115543,-74.000025260594,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",https://s3-media3.fl.yelpcdn.com/bphoto/IDrxSUjGzNhmV1xM8sauew/o.jpg,M-0271,4.3,252.0,$$,"{'Monday': [], 'Tuesday': [], 'Wednesday': ['12:00–22:30'], 'Thursday': ['12:00–22:30'], 'Friday': ['12:00–22:30'], 'Saturday': ['12:00–22:30'], 'Sunday': ['12:00–22:30']}",0.0,2025-01-08,A,Spanish,
"Raouls, 180 Prince Street",ChIJBUwsto1ZwokRsW3Dy0Y1cO0,Raoul's,"180 Prince St, New York, NY 10012, USA",(+1) 212-966-3518,40.726320028034,-74.002034849311,"[{'alias': 'french', 'title': 'French'}]",https://s3-media2.fl.yelpcdn.com/bphoto/9ltuBU0JQme9YETlUKWuqA/o.jpg,M-0182,4.5,1212.0,$$$,"{'Monday': ['17:00–23:00'], 'Tuesday': ['17:00–23:00'], 'Wednesday': ['17:00–23:00'], 'Thursday': ['17:00–23:00'], 'Friday': ['17:00–23:00'], 'Saturday': ['11:00–15:00', '17:00–23:00'], 'Sunday': ['11:00–15:00', '17:00–23:00']}",0.0,2025-01-08,A,French,
"The Brook, 111 East 54 Street",ChIJycCGNftYwokRQY8HkabDp1k,The Brook,"111 E 54th St, New York, NY 10022, USA",(+1) 212-753-7020,40.759426587413,-73.971541211282,,,M-0416,4.5,17.0,,"{'Monday': [], 'Tuesday': [], 'Wednesday': [], 'Thursday': [], 'Friday': [], 'Saturday': [], 'Sunday': []}",0.0,2024-10-22,A,American,
"Doubles Club, 783 5 Avenue",ChIJx8gpa_BYwokR7bF7UzsShpY,Doubles Club,"783 5th Ave #414, New York, NY 10022, USA",(+1) 212-751-9595,40.764532145131,-73.972809729679,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",,M-0477,4.7,29.0,$$,,0.0,2024-11-12,A,American,
"Hatsuhana Restaurant, 17 East 48 Street",ChIJw47zKvxYwokRgD1Zt5Licyo,Hatsuhana,"17 E 48th St, New York, NY 10017, USA",(+1) 212-355-3345,40.756891688533,-73.977173198465,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",https://s3-media2.fl.yelpcdn.com/bphoto/BgU4cogcT7JT9raJ59vlwQ/o.jpg,M-0394,4.6,1351.0,$$$,"{'Monday': ['11:45–14:30', '17:30–21:00'], 'Tuesday': ['11:45–14:30', '17:30–21:00'], 'Wednesday': ['11:45–14:30', '17:30–21:00'], 'Thursday': ['11:45–14:30', '17:30–21:00'], 'Friday': ['11:45–14:30', '17:30–21:00'], 'Saturday': [], 'Sunday': []}",0.0,2025-05-22,A,Japanese,
"Viand Coffee Shop, 673 Madison Avenue",ChIJXz3lxO9YwokRnSqS_Lpt4ss,Viand,"673 Madison Ave, New York, NY 10065, USA",(+1) 212-751-6622,40.764924053413,-73.970416146817,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",https://s3-media3.fl.yelpcdn.com/bphoto/Qgvhft5AzOdLQbf3WBJV9A/o.jpg,M-0478,4.1,478.0,$$,"{'Monday': ['06:00–21:00'], 'Tuesday': ['06:00–21:00'], 'Wednesday': ['06:00–21:00'], 'Thursday': ['06:00–21:00'], 'Friday': ['06:00–21:00'], 'Saturday': ['06:00–21:00'], 'Sunday': ['06:00–21:00']}",0.0,2024-08-01,A,Greek,
"Reif'S Tavern, 302 East 92 Street",ChIJAW4Ub6VYwokRsUbtg17_8P8,Reif's Bar,"302 E 92nd St, New York, NY 10128, USA",(+1) 212-426-0519,40.781511138984,-73.948577300186,,,M-0620,4.5,166.0,,"{'Monday': ['14:00–04:00'], 'Tuesday': ['14:00–04:00'], 'Wednesday': ['14:00–04:00'], 'Thursday': ['14:00–04:00'], 'Friday': ['14:00–04:00'], 'Saturday': ['12:00–04:00'], 'Sunday': ['12:00–04:00']}",0.0,2023-10-03,B,American,
"Caffe Reggio, 119 Mac Dougal Street",ChIJr4J2gZFZwokRA2y5p4UfH8I,Caffe Reggio,"119 MacDougal St, New York, NY 10012, USA",(+1) 212-475-9557,40.730206634013,-74.000317512808,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",https://s3-media1.fl.yelpcdn.com/bphoto/2LhAXqbNxyeuG8Z97sylLQ/o.jpg,M-0198,4.3,1870.0,$$,"{'Monday': ['09:00–03:00'], 'Tuesday': ['09:00–03:00'], 'Wednesday': ['09:00–03:00'], 'Thursday': ['09:00–03:00'], 'Friday': ['09:00–04:00'], 'Saturday': ['09:00–04:00'], 'Sunday': ['09:00–03:00']}",0.0,2025-01-08,A,Italian,
"Cafe Un Deux Trois, 123 West 44 Street",ChIJt1zga1VYwokR6xt-JzNU3Yg,Cafe Un Deux Trois,"123 W 44th St, New York, NY 10036, USA",(+1) 212-354-4148,40.756483871142,-73.98397730097,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]",https://s3-media2.fl.yelpcdn.com/bphoto/A8qDi-B1KizFinMeXaK1mQ/o.jpg,M-0392,4.2,1462.0,$$$,"{'Monday': [], 'Tuesday': ['08:00–23:00'], 'Wednesday': ['08:00–23:00'], 'Thursday': ['08:00–23:00'], 'Friday': ['08:00–23:00'], 'Saturday': ['08:00–23:00'], 'Sunday': ['08:00–23:00']}",0.0,2025-01-09,B,French,
"Knickerbocker Bar & Grill, 33 University Place",ChIJeb6z-JlZwokRiZa4J1J0aGk,Knickerbocker Bar & Grill,"33 University Pl, New York, NY 10003, USA",(+1) 212-228-8490,40.731968639466,-73.994450594757,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",https://s3-media4.fl.yelpcdn.com/bphoto/7B7fHDt5J4bg8EEwwrzUjg/o.jpg,M-0215,4.5,736.0,$$$,"{'Monday': ['17:00–23:00'], 'Tuesday': ['17:00–23:00'], 'Wednesday': ['17:00–23:00'], 'Thursday': ['17:00–23:00'], 'Friday': ['17:00–23:00'], 'Saturday': ['17:00–23:00'], 'Sunday': ['17:00–23:00']}",0.0,2025-05-14,A,Steakhouse,
"Mudville9, 126 Chambers Street",ChIJV1VdJB9awokRsucxnGK_eTE,Mudville,"126 Chambers St, New York, NY 10007, USA",(+1) 212-964-9464,40.715299468091,-74.008790965756,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",https://s3-media2.fl.yelpcdn.com/bphoto/SOEaczxCXcMPu0deryvLPw/o.jpg,M-0106,4.2,893.0,,"{'Monday': ['11:30–23:00'], 'Tuesday': ['11:30–01:00'], 'Wednesday': ['11:30–01:00'], 'Thursday': ['11:30–01:00'], 'Friday': ['11:30–01:00'], 'Saturday': ['11:30–01:00'], 'Sunday': ['11:30–23:00']}",0.0,2024-07-31,A,American,
"Villa Mosconi Restaurant, 69 Macdougal Street",ChIJdTlCDJJZwokRsWk0mTd4oV8,Villa Mosconi Restaurant,"69 MacDougal St, New York, NY 10012, USA",(+1) 212-673-0390,40.72853780392,-74.001731844504,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",https://s3-media2.fl.yelpcdn.com/bphoto/9kayS0WhrCCJ-MuGAHLw8w/o.jpg,M-0197,4.5,409.0,$$,"{'Monday': [], 'Tuesday': ['15:00–21:30'], 'Wednesday': ['15:00–21:30'], 'Thursday': ['15:00–21:30'], 'Friday': ['15:00–21:30'], 'Saturday': ['15:00–21:30'], 'Sunday': []}",0.0,2025-04-17,Z,Italian,
"Sparks Steak House, 210 East 46 Street",ChIJY8nVpQJZwokR1SyYE-gyalA,Sparks Steak House,"210 E 46th St, New York, NY 10017, USA",(+1) 212-687-4855,40.753097308196,-73.972096155466,"[{'alias': 'steak', 'title': 'Steakhouses'}]",https://s3-media2.fl.yelpcdn.com/bphoto/jGnyVB2NH1ZZGQdNECPwrg/o.jpg,M-0377,4.5,2345.0,$$$,"{'Monday': ['12:00–22:00'], 'Tuesday': ['12:00–22:00'], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['12:00–22:00'], 'Saturday': ['17:00–22:00'], 'Sunday': ['16:30–21:00']}",0.0,2024-10-09,A,Steakhouse,
"Ear Inn, 326 Spring Street",ChIJtSjFCfNZwokRMW-KSzp4o4c,Ear Inn,"326 Spring St, New York, NY 10013, USA",(+1) 212-226-9060,40.725993041785,-74.009301091655,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",https://s3-media4.fl.yelpcdn.com/bphoto/Vn-WhA_lJn48vXXAfqMH6Q/o.jpg,M-0180,4.6,1434.0,$$,"{'Monday': ['11:30–04:00'], 'Tuesday': ['11:30–04:00'], 'Wednesday': ['11:30–04:00'], 'Thursday': ['11:30–04:00'], 'Friday': ['11:30–04:00'], 'Saturday': ['11:30–04:00'], 'Sunday': ['11:30–04:00']}",0.0,2025-04-15,A,American,
"Rossini'S, 108 East 38 Street",ChIJV6mJyQZZwokRPoUsJJjsgoI,Rossini's,"108 E 38th St, New York, NY 10016, USA",(+1) 212-683-0135,40.749349425399,-73.978940662754,"[{'alias': 'italian', 'title': 'Italian'}]",https://s3-media4.fl.yelpcdn.com/bphoto/mX8id1EfYj5hAQZsvixESw/o.jpg,M-0339,4.5,657.0,$$$,"{'Monday': ['11:30 - 21:30'], 'Tuesday': ['11:30 - 21:30'], 'Wednesday': ['11:30 - 21:30'], 'Thursday': ['11:30 - 21:30'], 'Friday': ['11:30 - 21:30'], 'Saturday': ['16:30 - 22:30'], 'Sunday': ['15:00 - 21:00']}",1.0,2024-12-26,A,Italian,"['delivery', 'dine_in', 'reservable', 'wheelchair_accessible_entrance', 'serves_beer', 'serves_dinner', 'serves_lunch', 'serves_wine', 'takeout']"
"Three Guy'S Restaurant, 960 Madison Avenue",ChIJaeIHjZRYwokRyAKp5S2vpe0,Three Guys,"960 Madison Ave, New York, NY 10021, USA",(+1) 212-628-8108,40.773974376779,-73.963841035522,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",https://s3-media2.fl.yelpcdn.com/bphoto/ntWcirtI8VzAV1AICYv87w/o.jpg,M-0562,4.0,662.0,$$,"{'Monday': ['08:00–20:00'], 'Tuesday': ['08:00–20:00'], 'Wednesday': ['08:00–20:00'], 'Thursday': ['08:00–20:00'], 'Friday': ['08:00–20:00'], 'Saturday': ['08:00–20:00'], 'Sunday': ['08:00–20:00']}",0.0,2025-03-26,A,American,
"The Players, 16 Gramercy Park South",ChIJi1GAuqFZwokRQfMhSEhcA8I,The Players,"16 Gramercy Pk S, New York, NY 10003, USA",(+1) 212-475-6116,40.737775898673,-73.986482515651,,,M-0260,4.7,212.0,,"{'Monday': ['10:00–17:00'], 'Tuesday': ['10:00–00:00'], 'Wednesday': ['10:00–00:00'], 'Thursday': ['10:00–00:00'], 'Friday': ['10:00–00:00'], 'Saturday': ['17:00–00:00'], 'Sunday': []}",0.0,2024-09-05,A,American,
"Smith & Wollensky, 201 East 49 Street",ChIJSRfEz-JYwokRJPv5jzaGA0k,Wollensky's Grill,"201 E 49th St, New York, NY 10022, USA",(+1) 212-753-1530,40.755051274002,-73.970875339288,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'newamerican', 'title': 'New American'}]",https://s3-media1.fl.yelpcdn.com/bphoto/nRVJA7BscLFD0bUzXtyIqg/o.jpg,M-0397,4.4,754.0,$$$,"{'Monday': ['11:30–01:00'], 'Tuesday': ['11:30–01:00'], 'Wednesday': ['11:30–01:00'], 'Thursday': ['11:30–01:00'], 'Friday': ['11:30–01:00'], 'Saturday': ['11:30–01:00'], 'Sunday': ['11:30–01:00']}",0.0,2025-01-08,A,American,
"Olive Tree Cafe & Comedy Cellar, 117 Mac Dougal Street",ChIJmzPYgJFZwokRUX8NSi3feBk,Olive Tree Cafe,"117 MacDougal St, New York, NY 10012, USA",(+1) 212-254-3480,40.730129780372,-74.000386066263,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'cafes', 'title': 'Cafes'}]",https://s3-media4.fl.yelpcdn.com/bphoto/lrql3hrqqJbK1soL4N3d3Q/o.jpg,M-0198,4.4,379.0,$,"{'Monday': ['12:00 - 04:00'], 'Tuesday': ['12:00 - 04:00'], 'Wednesday': ['12:00 - 04:00'], 'Thursday': ['12:00 - 04:00'], 'Friday': ['12:00 - 04:00'], 'Saturday': ['12:00 - 04:00'], 'Sunday': ['12:00 - 04:00']}",0.0,2023-04-28,A,American,"['dine_in', 'reservable', 'serves_beer', 'serves_brunch', 'serves_dinner', 'serves_lunch', 'serves_wine', 'takeout']"
"Zafi'S Luncheonette, 500 Grand Street",ChIJzYPwsSpawokRJAJtH0MuXfM,Zafis Luncheonette,"500 Grand St, New York, NY 10002, USA",(+1) 212-533-2415,40.714738553101,-73.982605794428,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",https://s3-media2.fl.yelpcdn.com/bphoto/wehUCYC1T6uFiyYXu9-XVQ/o.jpg,M-0115,4.4,403.0,$,"{'Monday': ['06:00–17:00'], 'Tuesday': ['06:00–17:00'], 'Wednesday': ['06:00–17:00'], 'Thursday': ['06:00–17:00'], 'Friday': ['06:00–17:00'], 'Saturday': ['06:00–17:00'], 'Sunday': ['08:00–17:00']}",0.0,2024-09-06,A,Coffee/Tea,
"Ty'S, 114 Christopher Street",ChIJaVvpXJNZwokRT3p02KL_TrY,Ty's Bar NYC,"114 Christopher St, New York, NY 10014, USA",(+1) 212-741-9641,40.733192808056,-74.005477342338,,,M-0226,4.6,530.0,,"{'Monday': ['14:00–02:00'], 'Tuesday': ['14:00–02:00'], 'Wednesday': ['14:00–02:00'], 'Thursday': ['14:00–03:00'], 'Friday': ['14:00–04:00'], 'Saturday': ['14:00–04:00'], 'Sunday': ['14:00–02:00']}",0.0,2024-04-24,A,Bottled Beverages,
"La Ripaille Restaurant, 605 Hudson Street",ChIJ68rGN5VZwokR6cCbimuf1uY,La Ripaille,"605 Hudson St, New York, NY 10014, USA",(+1) 212-255-4406,40.73735385778,-74.005741105387,"[{'alias': 'french', 'title': 'French'}]",https://s3-media1.fl.yelpcdn.com/bphoto/ukCNI2lNP7OyNxENcZVyXA/o.jpg,M-0254,4.5,213.0,$$$,"{'Monday': [], 'Tuesday': ['16:00–23:00'], 'Wednesday': ['16:00–23:00'], 'Thursday': ['16:00–23:00'], 'Friday': ['16:00–23:00'], 'Saturday': ['14:00–23:00'], 'Sunday': []}",0.0,2023-08-16,A,French,
"Don Filippo Restaurant, 1133 Lexington Avenue",ChIJ5Qe7Jb5YwokRCxZzLKCneyQ,Don Filippo,"1133 Lexington Ave, New York, NY 10075, USA",(+1) 212-744-3610,40.774642508226,-73.959107283102,"[{'alias': 'pizza', 'title': 'Pizza'}]",https://s3-media1.fl.yelpcdn.com/bphoto/qk7mrRsQ_UhcBWDdjdHlUA/o.jpg,M-0564,4.4,777.0,$,"{'Monday': ['11:00–22:45'], 'Tuesday': ['11:00–22:45'], 'Wednesday': ['11:00–22:45'], 'Thursday': ['11:00–22:45'], 'Friday': ['11:00–22:45'], 'Saturday': ['11:00–22:45'], 'Sunday': ['11:00–22:45']}",0.0,2024-10-03,A,Italian,
"Murals On 54, Randolph'S, 65 West 54 Street",ChIJFVWAmflYwokRdnX3IwqbR20,Murals on 54,"63 W 54th St, New York, NY 10019, USA",(+1) 212-247-2700,40.761865222515,-73.977330319535,,,M-0455,3.6,55.0,,"{'Monday': ['07:00–10:30'], 'Tuesday': ['07:00–10:30'], 'Wednesday': ['07:00–10:30'], 'Thursday': ['07:00–10:30'], 'Friday': ['07:00–10:30'], 'Saturday': ['07:00–11:00'], 'Sunday': ['07:00–11:00']}",0.0,2024-03-20,A,American,
"Racquet & Tennis Club, 370 Park Avenue",ChIJPSIyYvtYwokRjk8biwa59Ug,Racquet & Tennis Club,"370 Park Ave, New York, NY 10022, USA",(+1) 212-753-9700,40.758798345762,-73.972812079305,,,M-0416,4.5,50.0,,"{'Monday': ['08:00–20:00'], 'Tuesday': ['08:00–20:00'], 'Wednesday': ['08:00–20:00'], 'Thursday': ['08:00–20:00'], 'Friday': ['08:00–19:00'], 'Saturday': ['08:00–18:00'], 'Sunday': ['08:00–18:00']}",0.0,2024-09-12,A,American,
"Astro Restaurant, 101 West 55 Street",ChIJTcpq6_lYwokR4lHaYlpg-Jk,Astro,"1361 6th Ave, New York, NY 10019, USA",(+1) 212-489-6284,40.76313625147,-73.978398412976,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American'}]",https://s3-media2.fl.yelpcdn.com/bphoto/-25U3PtbBFNGNQ4-9OgDvg/o.jpg,M-0455,4.1,1518.0,$$,"{'Monday': ['06:00–21:30'], 'Tuesday': ['06:00–22:30'], 'Wednesday': ['06:00–22:30'], 'Thursday': ['06:00–22:30'], 'Friday': ['06:00–22:30'], 'Saturday': ['06:00–22:30'], 'Sunday': ['06:00–21:30']}",0.0,2024-08-14,B,American,
"Villa Berulia, 107 East 34 Street",ChIJe14KpQdZwokReRadKUwTRSM,Villa Berulia,"107 E 34th St, New York, NY 10016, USA",(+1) 212-689-1970,40.746865746167,-73.980821742973,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}]",https://s3-media1.fl.yelpcdn.com/bphoto/MoYgCZL24bQVFU_k2jkKGg/o.jpg,M-0321,4.7,428.0,$$,"{'Monday': [], 'Tuesday': ['11:30 - 22:00'], 'Wednesday': ['11:30 - 22:00'], 'Thursday': ['11:30 - 22:00'], 'Friday': ['11:30 - 22:00'], 'Saturday': ['16:00 - 22:00'], 'Sunday': []}",1.0,2024-12-09,A,Italian,"['delivery', 'dine_in', 'reservable', 'wheelchair_accessible_entrance', 'serves_beer', 'serves_dinner', 'serves_lunch', 'serves_vegetarian_food', 'serves_wine', 'takeout']"
"Victor'S Cafe, 236 West 52 Street",ChIJv6RszFdYwokR-moeAHqLAhM,Victor's Cafe Cuban Restaurant,"236 W 52nd St, New York, NY 10019, USA",(+1) 212-586-7714,40.762961484036,-73.983853000701,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",https://s3-media1.fl.yelpcdn.com/bphoto/KylHpr5HEGM8nULYMzzXSw/o.jpg,M-0453,4.4,2415.0,$$$,"{'Monday': [], 'Tuesday': ['16:45–22:00'], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['16:00–23:00'], 'Saturday': ['12:00–23:00'], 'Sunday': ['12:00–21:00']}",0.0,2023-11-15,,Latin American,
