CAMIS,DBA,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,inspection_times,violation_times,normalized_name,in_yelp_by_name,yelp_lat,yelp_lon,normalized_phone,in_yelp_by_phone,in_yelp_by_name_or_phone,distance_by_name_or_phone,yelp_combined_match_confidence
40913297,STARBUCKS,560,LEXINGTON AVENUE,10022.0,2127512937,Coffee/Tea,2024-10-08,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,10/08/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.756643578718,-73.972264312445,105.0,4.0,10000.0,1036451.0,1013050013.0,MN19,4,2,starbucks,True,40.72023566,-74.00095858,2127512937,False,True,4715.283153061389,low
40938945,STARBUCKS,286,1 AVENUE,10009.0,2123531214,Coffee/Tea,2024-07-24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,4.0,A,07/24/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.73315844109,-73.981078281583,106.0,4.0,4400.0,1082871.0,1009720001.0,MN50,5,4,starbucks,True,40.72023566,-74.00095858,2123531214,False,True,2207.098709324745,low
40940279,STARBUCKS,2140,BROADWAY,10023.0,2125801141,Coffee/Tea,2025-02-21,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,02/21/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.781175285326,-73.981245127655,107.0,6.0,16300.0,1030839.0,1011677501.0,MN12,4,2,starbucks,True,40.72023566,-74.00095858,2125801141,False,True,6976.685602690513,low
40957726,JOE COFFEE,141,WAVERLY PLACE,10014.0,2129246750,Coffee/Tea,2025-05-06,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,12.0,A,05/06/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.733192937259,-74.000598971561,102.0,3.0,7100.0,1010261.0,1005930003.0,MN23,6,6,joecoffee,True,40.7533582,-73.97679370644006,2129246750,False,True,3008.2903541213072,low
40976804,CHIPOTLE MEXICAN GRILL,150,EAST   44 STREET,10017.0,2126829868,Tex-Mex,2025-03-24,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27.0,,,05/26/2025,Cycle Inspection / Initial Inspection,40.752384184844,-73.974298132058,106.0,4.0,9200.0,1087190.0,1012980041.0,MN19,4,4,chipotlemexicangrill,True,40.70429678237923,-74.01295797314185,2126829868,False,True,6261.276876017768,low
40982677,STARBUCKS,2,BROADWAY,10004.0,2123444290,Coffee/Tea,2024-10-11,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,5.0,A,10/11/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.704111365647,-74.013186030396,101.0,1.0,900.0,1000029.0,1000110001.0,MN25,3,2,starbucks,True,40.72023566,-74.00095858,2123444290,False,True,2068.032180825041,low
40999668,DUNKIN DONUTS,269,8 AVENUE,10011.0,6463968390,Donuts,2024-09-10,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,5.0,A,09/10/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.745593766565,-73.998274928287,104.0,3.0,9300.0,1078540.0,1007470001.0,MN13,5,3,dunkindonuts,True,40.76464043387568,-73.97432375890772,6463968390,False,True,2924.9765180021873,low
41006744,STARBUCKS,770,8 AVENUE,10036.0,2128309001,Coffee/Tea,2024-07-29,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,A,07/29/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.760488900648,-73.987394764093,105.0,3.0,12500.0,1086225.0,1010190001.0,MN17,4,0,starbucks,True,40.72023566,-74.00095858,2128309001,False,True,4619.5293579154695,low
41014554,STARBUCKS,4,COLUMBUS CIRCLE,10019.0,2122650658,Coffee/Tea,2024-10-02,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,10/02/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.767558799116,-73.982797723376,104.0,3.0,13900.0,1026054.0,1010480033.0,MN15,3,2,starbucks,True,40.72023566,-74.00095858,2122650658,False,True,5480.000931591886,low
41020466,FORTY CARROTS,504,BROADWAY,10012.0,9546215117,Coffee/Tea,2024-12-24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,21.0,B,12/24/2024,05/26/2025,Cycle Inspection / Re-inspection,40.722309940431,-73.999397518956,102.0,1.0,4500.0,1079922.0,1004830007.0,MN24,4,4,fortycarrots,True,40.76201868097268,-73.96732491021575,9546215117,False,True,5176.56450859893,low
41022153,STARBUCKS,325,WEST   49 STREET,10019.0,2127652205,Coffee/Tea,2024-07-18,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,07/18/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.762001258823,-73.987361988309,104.0,3.0,12700.0,1083732.0,1010400050.0,MN15,3,1,starbucks,True,40.72023566,-74.00095858,2127652205,False,True,4783.307699884733,low
41028791,STARBUCKS,300,WEST   23 STREET,10011.0,6466381571,Coffee/Tea,2024-08-08,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,7.0,A,08/08/2024,05/26/2025,Cycle Inspection / Re-inspection,40.74545928109,-73.998917321202,104.0,3.0,9300.0,1013429.0,1007467503.0,MN13,5,4,starbucks,True,40.72023566,-74.00095858,6466381571,False,True,2810.0073512631866,low
41031137,STARBUCKS,1500,BROADWAY,10036.0,2122217515,Coffee/Tea,2024-11-22,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12.0,A,11/22/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.75684918547,-73.985973293277,105.0,4.0,11900.0,1022610.0,1009960001.0,MN17,4,4,starbucks,True,40.72023566,-74.00095858,2122217515,False,True,4262.509261996602,low
41035324,STARBUCKS,1515,YORK AVENUE,10028.0,2124723581,Coffee/Tea,2025-04-09,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,11.0,A,04/09/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.772253629329,-73.94981561832,108.0,5.0,13600.0,1050368.0,1015600021.0,MN32,3,3,starbucks,True,40.72023566,-74.00095858,2124723581,False,True,7212.381788096107,low
41035387,BAR VELOCE,176,7 AVENUE,10011.0,2122291900,American,2025-03-11,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,5.0,A,03/11/2025,05/26/2025,Cycle Inspection / Re-inspection,40.742486664689,-73.996824284437,104.0,3.0,8700.0,1014035.0,1007700039.0,MN13,3,2,barveloce,True,40.7226062,-73.9927592,2122291900,False,True,2236.9854169939126,low
41038085,SHAKE SHACK,0,MADISON SQUARE PARK,10010.0,6467472606,Hamburgers,2024-10-17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9.0,A,10/17/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.742217092159,-73.987979243631,105.0,2.0,5600.0,1000000.0,1008520001.0,MN13,3,3,shakeshack,True,40.71048753240868,-74.01240179999999,6467472606,False,True,4084.53387233532,low
41050875,DUNKIN,110,WEST  145 STREET,10039.0,2122343440,Donuts,2025-02-13,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,02/13/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.820681076484,-73.936840713449,110.0,9.0,23200.0,1060172.0,1020130038.0,MN03,6,6,dunkin,True,40.69904902489941,-73.91906113366176,2122343440,False,True,13607.515628476784,low
41051587,DUNKIN,1391,MADISON AVENUE,10029.0,2124230190,Donuts,2025-02-19,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,02/19/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.78771924019,-73.953787102133,111.0,4.0,16002.0,1051453.0,1016020050.0,MN33,4,3,dunkin,True,40.69904902489941,-73.91906113366176,2124230190,False,True,10284.546104198738,low
41054662,STARBUCKS,90,PARK AVENUE,10016.0,2126615489,Coffee/Tea,2024-05-01,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,05/01/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.750496721488,-73.978864505394,106.0,4.0,8200.0,1017595.0,1008690034.0,MN20,5,4,starbucks,True,40.72023566,-74.00095858,2126615489,False,True,3845.489104939236,low
41062070,STARBUCKS,1488,3 AVENUE,10028.0,2127447458,Coffee/Tea,2025-03-20,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9.0,A,03/20/2025,05/26/2025,Cycle Inspection / Initial Inspection,40.777407694398,-73.955025523687,108.0,5.0,14000.0,1047654.0,1015120040.0,MN40,3,3,starbucks,True,40.72023566,-74.00095858,2127447458,False,True,7442.201290286383,low
41088457,JOE COFFEE,9,EAST   13 STREET,10003.0,2129247400,Coffee/Tea,2024-07-29,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,07/29/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.735059195229,-73.993512161764,102.0,2.0,6100.0,1009403.0,1005717501.0,MN23,7,5,joecoffee,True,40.7533582,-73.97679370644006,2129247400,False,True,2474.659892621225,low
41101900,STARBUCKS,875,6 AVENUE,10001.0,2126296540,Coffee/Tea,2024-12-13,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,11.0,A,12/13/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.747983949921,-73.989107836911,105.0,3.0,10100.0,1015182.0,1008070039.0,MN17,3,2,starbucks,True,40.72023566,-74.00095858,2126296540,False,True,3243.0155224592663,low
41106644,STARBUCKS,593,9 AVENUE,10036.0,2125947846,Coffee/Tea,2025-05-01,Violations were cited in the following area(s).,19-07,"Failure to maintain a sufficient supply of single-use, non-compostable plastic straws.",Not Critical,,,,05/26/2025,Administrative Miscellaneous / Initial Inspection,40.758765632505,-73.992394460992,104.0,3.0,12100.0,1083745.0,1010520001.0,MN15,3,2,starbucks,True,40.72023566,-74.00095858,2125947846,False,True,4344.669969426773,low
41140612,STARBUCKS,870,7 AVENUE,10019.0,2125862142,Coffee/Tea,2024-02-08,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11.0,A,02/08/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.764514542242,-73.980773321808,105.0,6.0,13700.0,1024878.0,1010277501.0,MN17,4,3,starbucks,True,40.72023566,-74.00095858,2125862142,False,True,5208.989686786967,low
41140991,CIPRIANI,55,WALL STREET,10005.0,6467230812,American,2024-03-25,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,7.0,A,03/25/2024,05/26/2025,Cycle Inspection / Re-inspection,40.706184059371,-74.009164865693,101.0,1.0,700.0,1000827.0,1000277501.0,MN25,3,3,cipriani,True,40.75163147071506,-73.97694370763168,6467230812,False,True,5736.70421509305,low
41146015,STARBUCKS,1380,6 AVENUE,10019.0,2129771382,Coffee/Tea,2024-10-03,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,12.0,A,10/03/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.763737201145,-73.977604034114,105.0,4.0,11201.0,1035037.0,1012720001.0,MN17,7,5,starbucks,True,40.72023566,-74.00095858,2129771382,False,True,5222.00438408437,low
41150133,BARNES & NOBLE CAFE,555,5 AVENUE,10017.0,2126973048,Coffee/Tea,2024-05-08,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,5.0,A,05/08/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.755794085738,-73.978740095372,105.0,4.0,9400.0,1035401.0,1012810069.0,MN17,3,1,barnesnoblecafe,True,40.8427057709731,-73.942898735404,2126973048,False,True,10124.106086513872,low
41168216,BENTO SUSHI,32,BROADWAY,10004.0,2127470994,Japanese,2024-07-16,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,10.0,A,07/16/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.706038204921,-74.013096243331,101.0,1.0,900.0,1078979.0,1000220017.0,MN25,3,2,bentosushi,True,40.74721,-73.99487,2127470994,False,True,4828.855940548758,low
